date,tickers
1996-01-01,"['AAMRQ', 'AAPL', 'ABI1', 'ABS', 'ABT', 'ACKHQ', 'ACV1', 'ADM', 'ADP', 'ADSK', 'AEE', 'AEP', 'AET', 'AGC1', 'AGN1', 'AHM1', 'AIG', 'AIT', 'AL1', 'ALL', 'AM1', 'AMAT', 'AMD', 'AMGN', 'AMP1', 'AN1', 'ANDW', 'ANV1', 'APD', 'AR1', 'ARC1', 'AS1', 'ASC1', 'ASH', 'AT1', 'ATI', 'ATI1', 'AVP', 'AVY', 'AXP', 'AZA.A', 'B', 'BA', 'BAC', 'BAC1', 'BALL', 'BAX', 'BBI1', 'BBWI', 'BC', 'BCR', 'BDK', 'BDX', 'BEAM2', 'BF.B', 'BFI1', 'BFO1', 'BGGSQ', 'BHI', 'BHMSQ', 'BKB', 'BLS', 'BMET', 'BMS', 'BMY', 'BNI', 'BNL1', 'BNY', 'BOL', 'BR1', 'BSX', 'BT1', 'BUD1', 'C', 'C1', 'CA1', 'CAG', 'CAL', 'CAR', 'CAT', 'CB1', 'CBB1', 'CBE', 'CBS1', 'CCI1', 'CCK', 'CCTYQ', 'CEG1', 'CEN1', 'CFL1', 'CG1', 'CGP', 'CHA1', 'CHRS1', 'CI', 'CIN', 'CL', 'CLX', 'CMA', 'CMB', 'CMCSA', 'CMI', 'CNG', 'CNP', 'CNW', 'COMS1', 'COP', 'COST', 'CPB', 'CPPRQ', 'CPQ', 'CSC', 'CSCO', 'CSR1', 'CSX', 'CTB', 'CTX1', 'CVGYQ', 'CVS', 'CVX', 'CXT', 'CYM', 'D', 'DALRQ', 'DCNAQ', 'DD', 'DD1', 'DDS', 'DE', 'DEC1', 'DGN', 'DI1', 'DIGI2', 'DIS', 'DJ', 'DLX', 'DNB2', 'DOV', 'DRI', 'DTE', 'DUK', 'EC1', 'ECH1', 'ECL', 'ECO1', 'ED', 'EFU1', 'EIX', 'EKDKQ', 'EMN', 'EMR', 'ENRNQ', 'EP1', 'ETN', 'ETR', 'ETS1', 'EXC', 'F', 'FBF', 'FCN1', 'FCX', 'FDC1', 'FDX', 'FE', 'FG1', 'FJ', 'FL', 'FLMIQ', 'FLTWQ', 'FMC', 'FMCC', 'FNMA', 'FTL.A', 'FWLT', 'G1', 'GAP', 'GAPTQ', 'GAS1', 'GD', 'GDW', 'GE', 'GFS.A', 'GIDL', 'GIS', 'GL', 'GLK1', 'GLW', 'GP1', 'GPC', 'GPU', 'GR', 'GRA', 'GRN1', 'GSX1', 'GT', 'GTE1', 'GWW', 'H2', 'HAL', 'HAS', 'HCA1', 'HD', 'HES', 'HET', 'HI1', 'HIG', 'HLT1', 'HM', 'HNZ', 'HON', 'HON1', 'HP', 'HPC', 'HPQ', 'HRB', 'HRZIQ', 'HSH', 'HSY', 'HUM', 'HWM', 'I1', 'IBM', 'IFF', 'IKN', 'INCLF', 'INTC', 'IP', 'IPG', 'ITT', 'ITT1', 'ITW', 'JAVA1', 'JCI', 'JH', 'JNJ', 'JOS', 'JP1', 'JPM', 'JPM1', 'JWN', 'K', 'KATE', 'KBH', 'KEY', 'KM', 'KMB', 'KMG1', 'KO', 'KR', 'KRB', 'KRI', 'KWP', 'L', 'LDG', 'LDWIF', 'LHX', 'LLX', 'LLY', 'LMT', 'LNC', 'LOW', 'LPX', 'LSI1', 'LUV', 'M', 'MAR', 'MAS', 'MAT', 'MAY1', 'MCD', 'MCIC', 'MDP', 'MDRIQ', 'MDT', 'MEA1', 'MEE', 'MEL', 'MER', 'MII1', 'MIL1', 'MKG', 'MMM', 'MNR1', 'MO', 'MOB1', 'MRK', 'MRO', 'MRSH', 'MS', 'MSFT', 'MSI', 'MST1', 'MTLQQ', 'MU', 'MWI', 'MWV', 'MYG1', 'MZIAQ', 'NAV', 'NC', 'NCC', 'NEE', 'NEM', 'NKE', 'NLC1', 'NMK1', 'NOC', 'NOVL', 'NRTLQ', 'NSC', 'NSI1', 'NSM1', 'NUE', 'NWL', 'NYT', 'OAT', 'OKE', 'OMX', 'ONE1', 'ORCL', 'ORX', 'OWENQ', 'OXY', 'PAS', 'PBI', 'PBY1', 'PCAR', 'PCG', 'PCH', 'PD1', 'PDG', 'PEG', 'PEP', 'PET1', 'PFE', 'PG', 'PGL', 'PGN1', 'PH', 'PHB1', 'PHM', 'PLL1', 'PMI1', 'PNC', 'PNU1', 'PPG', 'PPL', 'PPW', 'PRDCQ', 'PSKY', 'PX1', 'PZE1', 'Q1', 'R', 'RADCQ', 'RAL1', 'RBD', 'RBK', 'RDC', 'RLM1', 'RML', 'RNB', 'ROH', 'ROK', 'RRD', 'RSHCQ', 'RTN', 'RTX', 'RVTY', 'RYAN1', 'RYC', 'RYI1', 'S1', 'S2', 'SAF2', 'SB1', 'SCI', 'SFA', 'SGID', 'SGP1', 'SHEL', 'SHW', 'SIAL', 'SK1', 'SLB', 'SMI1', 'SMS1', 'SNA', 'SO', 'SPGI', 'STI1', 'STJ', 'STO1', 'SUN1', 'SVU', 'SWK', 'SYY', 'T', 'T1', 'TA2', 'TAP', 'TCOMA', 'TEK1', 'TEN1', 'TGNA', 'TGT', 'THC', 'THY1', 'TIN', 'TJX', 'TKR', 'TLAB', 'TMC.A', 'TNB', 'TOY', 'TRB', 'TRV', 'TRW1', 'TT', 'TWX', 'TX1', 'TXN', 'TXT', 'TXU', 'TYC', 'UAWGQ', 'UCC1', 'UCL1', 'UCM', 'UIS', 'UK1', 'UL', 'UNH', 'UNM', 'UNP', 'USB1', 'USBC1', 'USS1', 'UST1', 'USW', 'VFC', 'VO1', 'VZ', 'WAI1', 'WB1', 'WB2', 'WBA', 'WEN', 'WFC', 'WFC1', 'WHR', 'WLA', 'WLL1', 'WM', 'WMB', 'WMT', 'WNDXQ', 'WOR', 'WWY', 'WY', 'WYE', 'X', 'XEL', 'XOM', 'XRX']"
1996-01-19,"['AAMRQ', 'AAPL', 'ABI1', 'ABS', 'ABT', 'ACKHQ', 'ACV1', 'ADM', 'ADP', 'ADSK', 'AEE', 'AEP', 'AET', 'AGC1', 'AGN1', 'AHM1', 'AIG', 'AIT', 'AL1', 'ALL', 'AM1', 'AMAT', 'AMD', 'AMGN', 'AMP1', 'AN1', 'ANDW', 'ANV1', 'APD', 'AR1', 'ARC1', 'AS1', 'ASC1', 'ASH', 'AT1', 'ATI', 'ATI1', 'AVP', 'AVY', 'AXP', 'AZA.A', 'B', 'BA', 'BAC', 'BAC1', 'BALL', 'BAX', 'BBI1', 'BBWI', 'BC', 'BCR', 'BDK', 'BDX', 'BEAM2', 'BF.B', 'BFI1', 'BFO1', 'BGGSQ', 'BHI', 'BHMSQ', 'BKB', 'BLS', 'BMET', 'BMS', 'BMY', 'BNI', 'BNL1', 'BNY', 'BOL', 'BR1', 'BSX', 'BT1', 'BUD1', 'C', 'C1', 'CA1', 'CAG', 'CAL', 'CAR', 'CAT', 'CB1', 'CBB1', 'CBE', 'CBS1', 'CCI1', 'CCK', 'CCTYQ', 'CEG1', 'CEN1', 'CFL1', 'CG1', 'CGP', 'CHA1', 'CHRS1', 'CI', 'CIN', 'CL', 'CLX', 'CMA', 'CMB', 'CMCSA', 'CMI', 'CNG', 'CNP', 'CNW', 'COMS1', 'COP', 'COST', 'CPB', 'CPPRQ', 'CPQ', 'CSC', 'CSCO', 'CSR1', 'CSX', 'CTB', 'CTX1', 'CVGYQ', 'CVS', 'CVX', 'CXT', 'CYM', 'D', 'DALRQ', 'DCNAQ', 'DD', 'DD1', 'DDS', 'DE', 'DEC1', 'DGN', 'DI1', 'DIGI2', 'DIS', 'DJ', 'DLX', 'DNB2', 'DOV', 'DRI', 'DTE', 'DUK', 'EC1', 'ECH1', 'ECL', 'ECO1', 'ED', 'EFU1', 'EIX', 'EKDKQ', 'EMN', 'EMR', 'ENRNQ', 'EP1', 'ETN', 'ETR', 'ETS1', 'EXC', 'F', 'FBF', 'FCN1', 'FCX', 'FDC1', 'FDX', 'FE', 'FG1', 'FJ', 'FL', 'FLMIQ', 'FLTWQ', 'FMC', 'FMCC', 'FNMA', 'FTL.A', 'FWLT', 'G1', 'GAP', 'GAPTQ', 'GAS1', 'GD', 'GDW', 'GE', 'GFS.A', 'GIDL', 'GIS', 'GL', 'GLK1', 'GLW', 'GP1', 'GPC', 'GPU', 'GR', 'GRA', 'GRN1', 'GSX1', 'GT', 'GTE1', 'GWW', 'H2', 'HAL', 'HAS', 'HCA1', 'HD', 'HES', 'HET', 'HI1', 'HIG', 'HLT1', 'HM', 'HNZ', 'HON', 'HON1', 'HP', 'HPC', 'HPQ', 'HRB', 'HRZIQ', 'HSH', 'HSY', 'HUM', 'HWM', 'I1', 'IBM', 'IFF', 'IKN', 'INCLF', 'INTC', 'IP', 'IPG', 'ITT', 'ITT1', 'ITW', 'JAVA1', 'JCI', 'JH', 'JNJ', 'JOS', 'JP1', 'JPM', 'JPM1', 'JWN', 'K', 'KATE', 'KBH', 'KEY', 'KM', 'KMB', 'KMG1', 'KO', 'KR', 'KRB', 'KRI', 'KWP', 'L', 'LDG', 'LDWIF', 'LHX', 'LLX', 'LLY', 'LMT', 'LNC', 'LOW', 'LPX', 'LSI1', 'LUV', 'M', 'MAR', 'MAS', 'MAT', 'MAY1', 'MCD', 'MCIC', 'MDP', 'MDRIQ', 'MDT', 'MEA1', 'MEE', 'MEL', 'MER', 'MII1', 'MIL1', 'MKG', 'MMM', 'MNR1', 'MO', 'MOB1', 'MRK', 'MRO', 'MRSH', 'MS', 'MSFT', 'MSI', 'MST1', 'MTLQQ', 'MU', 'MWI', 'MWV', 'MYG1', 'MZIAQ', 'NAV', 'NC', 'NCC', 'NEE', 'NEM', 'NKE', 'NLC1', 'NMK1', 'NOC', 'NOVL', 'NRTLQ', 'NSC', 'NSI1', 'NSM1', 'NUE', 'NWL', 'NYT', 'OAT', 'OKE', 'OMX', 'ONE1', 'ORCL', 'ORX', 'OWENQ', 'OXY', 'PAS', 'PBI', 'PBY1', 'PCAR', 'PCG', 'PCH', 'PD1', 'PDG', 'PEG', 'PEP', 'PET1', 'PFE', 'PG', 'PGL', 'PGN1', 'PH', 'PHA', 'PHB1', 'PHM', 'PLL1', 'PMI1', 'PNC', 'PNU1', 'PPG', 'PPL', 'PPW', 'PRDCQ', 'PSKY', 'PX1', 'PZE1', 'Q1', 'R', 'RADCQ', 'RAL1', 'RBD', 'RBK', 'RDC', 'RLM1', 'RML', 'RNB', 'ROH', 'ROK', 'RRD', 'RSHCQ', 'RTN', 'RTX', 'RVTY', 'RYAN1', 'RYC', 'RYI1', 'S1', 'S2', 'SAF2', 'SB1', 'SCI', 'SFA', 'SGID', 'SGP1', 'SHEL', 'SHW', 'SIAL', 'SK1', 'SLB', 'SMI1', 'SMS1', 'SNA', 'SO', 'SPGI', 'STI1', 'STJ', 'STO1', 'SUN1', 'SVU', 'SWK', 'SYY', 'T', 'T1', 'TA2', 'TAP', 'TCOMA', 'TEK1', 'TEN1', 'TGNA', 'TGT', 'THC', 'THY1', 'TIN', 'TJX', 'TKR', 'TLAB', 'TMC.A', 'TNB', 'TOY', 'TRB', 'TRV', 'TRW1', 'TT', 'TWX', 'TX1', 'TXN', 'TXT', 'TXU', 'TYC', 'UAWGQ', 'UCC1', 'UCL1', 'UCM', 'UIS', 'UK1', 'UL', 'UNH', 'UNM', 'UNP', 'USB1', 'USBC1', 'USS1', 'UST1', 'USW', 'VFC', 'VO1', 'VZ', 'WAI1', 'WB1', 'WB2', 'WBA', 'WEN', 'WFC', 'WFC1', 'WHR', 'WLA', 'WLL1', 'WM', 'WMB', 'WMT', 'WNDXQ', 'WOR', 'WWY', 'WY', 'WYE', 'X', 'XEL', 'XOM', 'XRX']"
1996-02-09,"['AAMRQ', 'AAPL', 'ABI1', 'ABS', 'ABT', 'ACKHQ', 'ACV1', 'ADM', 'ADP', 'ADSK', 'AEE', 'AEP', 'AET', 'AGC1', 'AGN1', 'AHM1', 'AIG', 'AIT', 'AL1', 'ALL', 'AM1', 'AMAT', 'AMD', 'AMGN', 'AMP1', 'AN1', 'ANDW', 'ANV1', 'APD', 'AR1', 'ARC1', 'AS1', 'ASC1', 'ASH', 'AT1', 'ATI', 'ATI1', 'AVP', 'AVY', 'AXP', 'AZA.A', 'B', 'BA', 'BAC', 'BAC1', 'BALL', 'BAX', 'BBI1', 'BBWI', 'BC', 'BCR', 'BDK', 'BDX', 'BEAM2', 'BF.B', 'BFI1', 'BFO1', 'BGGSQ', 'BHI', 'BHMSQ', 'BKB', 'BLS', 'BMET', 'BMS', 'BMY', 'BNI', 'BNL1', 'BNY', 'BOL', 'BR1', 'BSX', 'BT1', 'BUD1', 'C', 'C1', 'CA1', 'CAG', 'CAL', 'CAR', 'CAT', 'CB1', 'CBB1', 'CBE', 'CBS1', 'CCI1', 'CCK', 'CCTYQ', 'CEG1', 'CEN1', 'CFL1', 'CG1', 'CGP', 'CHA1', 'CHRS1', 'CI', 'CIN', 'CL', 'CLX', 'CMA', 'CMB', 'CMCSA', 'CMI', 'CNG', 'CNP', 'CNW', 'COMS1', 'COP', 'COST', 'CPB', 'CPPRQ', 'CPQ', 'CSC', 'CSCO', 'CSE1', 'CSR1', 'CSX', 'CTB', 'CTX1', 'CVGYQ', 'CVS', 'CVX', 'CXT', 'CYM', 'D', 'DALRQ', 'DCNAQ', 'DD', 'DD1', 'DDS', 'DE', 'DEC1', 'DGN', 'DI1', 'DIGI2', 'DIS', 'DJ', 'DLX', 'DNB2', 'DOV', 'DRI', 'DTE', 'DUK', 'EC1', 'ECH1', 'ECL', 'ECO1', 'ED', 'EFU1', 'EIX', 'EKDKQ', 'EMN', 'EMR', 'ENRNQ', 'EP1', 'ETN', 'ETR', 'ETS1', 'EXC', 'F', 'FBF', 'FCN1', 'FCX', 'FDC1', 'FDX', 'FE', 'FG1', 'FJ', 'FL', 'FLMIQ', 'FLTWQ', 'FMC', 'FMCC', 'FNMA', 'FTL.A', 'FWLT', 'G1', 'GAP', 'GAPTQ', 'GAS1', 'GD', 'GDW', 'GE', 'GFS.A', 'GIDL', 'GIS', 'GL', 'GLK1', 'GLW', 'GP1', 'GPC', 'GPU', 'GR', 'GRA', 'GRN1', 'GSX1', 'GT', 'GTE1', 'GWW', 'H2', 'HAL', 'HAS', 'HCA1', 'HD', 'HES', 'HET', 'HI1', 'HIG', 'HLT1', 'HM', 'HNZ', 'HON', 'HON1', 'HP', 'HPC', 'HPQ', 'HRB', 'HRZIQ', 'HSH', 'HSY', 'HUM', 'HWM', 'I1', 'IBM', 'IFF', 'IKN', 'INCLF', 'INTC', 'IP', 'IPG', 'ITT', 'ITT1', 'ITW', 'JAVA1', 'JCI', 'JH', 'JNJ', 'JOS', 'JP1', 'JPM', 'JPM1', 'JWN', 'K', 'KATE', 'KBH', 'KEY', 'KM', 'KMB', 'KMG1', 'KO', 'KR', 'KRB', 'KRI', 'KWP', 'L', 'LDG', 'LDWIF', 'LHX', 'LLX', 'LLY', 'LMT', 'LNC', 'LOW', 'LPX', 'LSI1', 'LUV', 'M', 'MAR', 'MAS', 'MAT', 'MAY1', 'MCD', 'MCIC', 'MDP', 'MDRIQ', 'MDT', 'MEA1', 'MEE', 'MEL', 'MER', 'MII1', 'MIL1', 'MKG', 'MMM', 'MNR1', 'MO', 'MOB1', 'MRK', 'MRO', 'MRSH', 'MS', 'MSFT', 'MSI', 'MST1', 'MTLQQ', 'MU', 'MWI', 'MWV', 'MYG1', 'MZIAQ', 'NAV', 'NC', 'NCC', 'NEE', 'NEM', 'NKE', 'NLC1', 'NMK1', 'NOC', 'NOVL', 'NRTLQ', 'NSC', 'NSI1', 'NSM1', 'NUE', 'NWL', 'NYT', 'OAT', 'OKE', 'OMX', 'ONE1', 'ORCL', 'ORX', 'OWENQ', 'OXY', 'PAS', 'PBI', 'PBY1', 'PCAR', 'PCG', 'PCH', 'PD1', 'PDG', 'PEG', 'PEP', 'PET1', 'PFE', 'PG', 'PGL', 'PGN1', 'PH', 'PHA', 'PHB1', 'PHM', 'PLL1', 'PMI1', 'PNC', 'PNU1', 'PPG', 'PPL', 'PPW', 'PRDCQ', 'PSKY', 'PX1', 'PZE1', 'Q1', 'R', 'RADCQ', 'RAL1', 'RBD', 'RBK', 'RDC', 'RLM1', 'RML', 'RNB', 'ROH', 'ROK', 'RRD', 'RSHCQ', 'RTN', 'RTX', 'RVTY', 'RYAN1', 'RYC', 'RYI1', 'S1', 'S2', 'SAF2', 'SB1', 'SCI', 'SFA', 'SGID', 'SGP1', 'SHEL', 'SHW', 'SIAL', 'SK1', 'SLB', 'SMI1', 'SMS1', 'SNA', 'SO', 'SPGI', 'STI1', 'STJ', 'STO1', 'SUN1', 'SVU', 'SWK', 'SYY', 'T', 'T1', 'TA2', 'TAP', 'TCOMA', 'TEK1', 'TEN1', 'TGNA', 'TGT', 'THC', 'THY1', 'TIN', 'TJX', 'TKR', 'TLAB', 'TMC.A', 'TNB', 'TOY', 'TRB', 'TRV', 'TRW1', 'TT', 'TWX', 'TX1', 'TXN', 'TXT', 'TXU', 'TYC', 'UAWGQ', 'UCC1', 'UCL1', 'UCM', 'UIS', 'UK1', 'UL', 'UNH', 'UNM', 'UNP', 'USB1', 'USBC1', 'USS1', 'UST1', 'USW', 'VFC', 'VO1', 'VZ', 'WAI1', 'WB1', 'WB2', 'WBA', 'WEN', 'WFC', 'WFC1', 'WHR', 'WLA', 'WLL1', 'WM', 'WMB', 'WMT', 'WNDXQ', 'WOR', 'WWY', 'WY', 'WYE', 'X', 'XEL', 'XOM', 'XRX']"
1996-03-08,"['AAMRQ', 'AAPL', 'ABI1', 'ABS', 'ABT', 'ACKHQ', 'ACV1', 'ADM', 'ADP', 'ADSK', 'AEE', 'AEP', 'AET', 'AGC1', 'AGN1', 'AHM1', 'AIG', 'AIT', 'AL1', 'ALL', 'AM1', 'AMAT', 'AMD', 'AMGN', 'AMP1', 'AN1', 'ANDW', 'ANV1', 'APD', 'AR1', 'ARC1', 'AS1', 'ASC1', 'ASH', 'AT1', 'ATI', 'ATI1', 'AVP', 'AVY', 'AXP', 'AZA.A', 'B', 'BA', 'BAC', 'BAC1', 'BALL', 'BAX', 'BAY1', 'BBI1', 'BBWI', 'BC', 'BCR', 'BDK', 'BDX', 'BEAM2', 'BF.B', 'BFI1', 'BFO1', 'BGGSQ', 'BHI', 'BHMSQ', 'BKB', 'BLS', 'BMET', 'BMS', 'BMY', 'BNI', 'BNL1', 'BNY', 'BOL', 'BR1', 'BSX', 'BT1', 'BUD1', 'C', 'C1', 'CA1', 'CAG', 'CAL', 'CAR', 'CAT', 'CB1', 'CBB1', 'CBE', 'CBS1', 'CCI1', 'CCK', 'CCTYQ', 'CEG1', 'CEN1', 'CFL1', 'CG1', 'CGP', 'CHA1', 'CHRS1', 'CI', 'CIN', 'CL', 'CLX', 'CMA', 'CMB', 'CMCSA', 'CMI', 'CNG', 'CNP', 'CNW', 'COMS1', 'COP', 'COST', 'CPB', 'CPPRQ', 'CPQ', 'CSC', 'CSCO', 'CSE1', 'CSR1', 'CSX', 'CTB', 'CTX1', 'CVGYQ', 'CVS', 'CVX', 'CXT', 'CYM', 'D', 'DALRQ', 'DCNAQ', 'DD', 'DD1', 'DDS', 'DE', 'DEC1', 'DGN', 'DI1', 'DIGI2', 'DIS', 'DJ', 'DLX', 'DNB2', 'DOV', 'DRI', 'DTE', 'DUK', 'EC1', 'ECH1', 'ECL', 'ECO1', 'ED', 'EFU1', 'EIX', 'EKDKQ', 'EMN', 'EMR', 'ENRNQ', 'EP1', 'ETN', 'ETR', 'ETS1', 'EXC', 'F', 'FBF', 'FCN1', 'FCX', 'FDC1', 'FDX', 'FE', 'FG1', 'FJ', 'FL', 'FLMIQ', 'FLTWQ', 'FMC', 'FMCC', 'FNMA', 'FTL.A', 'FWLT', 'G1', 'GAP', 'GAPTQ', 'GAS1', 'GD', 'GDW', 'GE', 'GFS.A', 'GIDL', 'GIS', 'GL', 'GLK1', 'GLW', 'GP1', 'GPC', 'GPU', 'GR', 'GRA', 'GRN1', 'GSX1', 'GT', 'GTE1', 'GWW', 'H2', 'HAL', 'HAS', 'HCA1', 'HD', 'HES', 'HET', 'HI1', 'HIG', 'HLT1', 'HM', 'HNZ', 'HON', 'HON1', 'HP', 'HPC', 'HPQ', 'HRB', 'HRZIQ', 'HSH', 'HSY', 'HUM', 'HWM', 'I1', 'IBM', 'IFF', 'IKN', 'INCLF', 'INTC', 'IP', 'IPG', 'ITT', 'ITT1', 'ITW', 'JAVA1', 'JCI', 'JH', 'JNJ', 'JOS', 'JP1', 'JPM', 'JPM1', 'JWN', 'K', 'KATE', 'KBH', 'KEY', 'KM', 'KMB', 'KMG1', 'KO', 'KR', 'KRB', 'KRI', 'KWP', 'L', 'LDG', 'LDWIF', 'LHX', 'LLX', 'LLY', 'LMT', 'LNC', 'LOW', 'LPX', 'LSI1', 'LUV', 'M', 'MAR', 'MAS', 'MAT', 'MAY1', 'MCD', 'MCIC', 'MDP', 'MDRIQ', 'MDT', 'MEA1', 'MEE', 'MEL', 'MER', 'MII1', 'MIL1', 'MKG', 'MMM', 'MNR1', 'MO', 'MOB1', 'MRK', 'MRO', 'MRSH', 'MS', 'MSFT', 'MSI', 'MST1', 'MTLQQ', 'MU', 'MWI', 'MWV', 'MYG1', 'MZIAQ', 'NAV', 'NC', 'NCC', 'NEE', 'NEM', 'NKE', 'NLC1', 'NMK1', 'NOC', 'NOVL', 'NRTLQ', 'NSC', 'NSI1', 'NSM1', 'NUE', 'NWL', 'NYT', 'OAT', 'OKE', 'OMX', 'ONE1', 'ORCL', 'ORX', 'OWENQ', 'OXY', 'PAS', 'PBI', 'PBY1', 'PCAR', 'PCG', 'PCH', 'PD1', 'PDG', 'PEG', 'PEP', 'PET1', 'PFE', 'PG', 'PGL', 'PGN1', 'PH', 'PHA', 'PHB1', 'PHM', 'PLL1', 'PMI1', 'PNC', 'PNU1', 'PPG', 'PPL', 'PPW', 'PRDCQ', 'PSKY', 'PX1', 'PZE1', 'Q1', 'R', 'RADCQ', 'RAL1', 'RBD', 'RBK', 'RDC', 'RLM1', 'RML', 'RNB', 'ROH', 'ROK', 'RRD', 'RSHCQ', 'RTN', 'RTX', 'RVTY', 'RYAN1', 'RYC', 'RYI1', 'S1', 'S2', 'SAF2', 'SB1', 'SCI', 'SFA', 'SGID', 'SGP1', 'SHEL', 'SHW', 'SIAL', 'SK1', 'SLB', 'SMI1', 'SMS1', 'SNA', 'SO', 'SPGI', 'STI1', 'STJ', 'STO1', 'SUN1', 'SVU', 'SWK', 'SYY', 'T', 'T1', 'TA2', 'TAP', 'TCOMA', 'TEK1', 'TEN1', 'TGNA', 'TGT', 'THC', 'THY1', 'TIN', 'TJX', 'TKR', 'TLAB', 'TMC.A', 'TNB', 'TOY', 'TRB', 'TRV', 'TRW1', 'TT', 'TWX', 'TX1', 'TXN', 'TXT', 'TXU', 'TYC', 'UAWGQ', 'UCC1', 'UCL1', 'UCM', 'UIS', 'UK1', 'UL', 'UNH', 'UNM', 'UNP', 'USB1', 'USBC1', 'USS1', 'UST1', 'USW', 'VFC', 'VO1', 'VZ', 'WAI1', 'WB1', 'WB2', 'WBA', 'WEN', 'WFC', 'WFC1', 'WHR', 'WLA', 'WLL1', 'WM', 'WMB', 'WMT', 'WNDXQ', 'WOR', 'WWY', 'WY', 'WYE', 'X', 'XEL', 'XOM', 'XRX']"
